ID	Type	Title	Remark	BaguaFlag	SpecialOpStr	SpecialOpDesc	BangdingFlag	BatchNum	LimitTaskValue_0	LimitTaskValue_1	CostTaskValue_0	LimitDesc	CostItem_0	CostItem_1	CostItem_2	CostItem_3	CostItem_4	CostVMoney_0	CostVMoney_1	CostVMoney_2	StatKey												
31767	0	Hång TrÇn Tóy Méng Ch©n QuyÓn (Cao cÊp)	ÊÆÁ¦ÉùÍû-¾Ã¸ºÊ¢Ãû¸ß¼¶ÃØ¼®¶Ò»»-´óÀí						3324;20000			Danh väng thÕ lùc ®¹t Cùu phô thŞnh danh sÏ cã thÓ ®æi; 	0;107;222;3	2;95;2084;200																			
31768	0	Phong Hoa Thiªn DiÖp Ch©n QuyÓn (Cao cÊp)	ÊÆÁ¦ÉùÍû-¾Ã¸ºÊ¢Ãû¸ß¼¶ÃØ¼®¶Ò»»-´óÀí						3324;20000			Danh väng thÕ lùc ®¹t Cùu phô thŞnh danh sÏ cã thÓ ®æi; 	0;107;223;3	2;95;2084;200																			
31769	0	Kim Cang B¸t Nh· Ch©n QuyÓn (Cao cÊp)	ÊÆÁ¦ÉùÍû-¾Ã¸ºÊ¢Ãû¸ß¼¶ÃØ¼®¶Ò»»-ÍÂŞ¬						3325;20000			Danh väng thÕ lùc ®¹t Cùu phô thŞnh danh sÏ cã thÓ ®æi; 	0;107;204;3	2;95;2084;200																			
31770	0	TiÒm Long Tóc DiÖt Ch©n QuyÓn (Cao cÊp)	ÊÆÁ¦ÉùÍû-¾Ã¸ºÊ¢Ãû¸ß¼¶ÃØ¼®¶Ò»»-ÍÂŞ¬						3325;20000			Danh väng thÕ lùc ®¹t Cùu phô thŞnh danh sÏ cã thÓ ®æi; 	0;107;205;3	2;95;2084;200																			
31771	0	V« TrÇn Bå §Ò Ch©n QuyÓn (Cao cÊp)	ÊÆÁ¦ÉùÍû-¾Ã¸ºÊ¢Ãû¸ß¼¶ÃØ¼®¶Ò»»-ÍÂŞ¬						3325;20000			Danh väng thÕ lùc ®¹t Cùu phô thŞnh danh sÏ cã thÓ ®æi; 	0;107;206;3	2;95;2084;200																			
31772	0	Thiªn La Liªn Ch©u Ch©n QuyÓn (Cao cÊp)	ÊÆÁ¦ÉùÍû-¾Ã¸ºÊ¢Ãû¸ß¼¶ÃØ¼®¶Ò»»-ÍÂŞ¬						3325;20000			Danh väng thÕ lùc ®¹t Cùu phô thŞnh danh sÏ cã thÓ ®æi; 	0;107;207;3	2;95;2084;200																			
31773	0	Nh­ ı Kim §Ønh Ch©n QuyÓn (Cao cÊp)	ÊÆÁ¦ÉùÍû-¾Ã¸ºÊ¢Ãû¸ß¼¶ÃØ¼®¶Ò»»-ÍÂŞ¬						3325;20000			Danh väng thÕ lùc ®¹t Cùu phô thŞnh danh sÏ cã thÓ ®æi; 	0;107;208;3	2;95;2084;200																			
31774	0	Bİch H¶i TuyÖt ¢m Ch©n QuyÓn (Cao cÊp)	ÊÆÁ¦ÉùÍû-¾Ã¸ºÊ¢Ãû¸ß¼¶ÃØ¼®¶Ò»»-ÍÂŞ¬						3325;20000			Danh väng thÕ lùc ®¹t Cùu phô thŞnh danh sÏ cã thÓ ®æi; 	0;107;209;3	2;95;2084;200																			
31775	0	Hçn §én TrÊn Nh¹c Ch©n QuyÓn (Cao cÊp)	ÊÆÁ¦ÉùÍû-¾Ã¸ºÊ¢Ãû¸ß¼¶ÃØ¼®¶Ò»»-ÍÂŞ¬						3325;20000			Danh väng thÕ lùc ®¹t Cùu phô thŞnh danh sÏ cã thÓ ®æi; 	0;107;210;3	2;95;2084;200																			
31776	0	Quú Thiªn Du Long Ch©n QuyÓn (Cao cÊp)	ÊÆÁ¦ÉùÍû-¾Ã¸ºÊ¢Ãû¸ß¼¶ÃØ¼®¶Ò»»-ÍÂŞ¬						3325;20000			Danh väng thÕ lùc ®¹t Cùu phô thŞnh danh sÏ cã thÓ ®æi; 	0;107;211;3	2;95;2084;200																			
31777	0	HuyÒn ¶nh Mª T«ng Ch©n QuyÓn (Cao cÊp)	ÊÆÁ¦ÉùÍû-¾Ã¸ºÊ¢Ãû¸ß¼¶ÃØ¼®¶Ò»»-ÍÂŞ¬						3325;20000			Danh väng thÕ lùc ®¹t Cùu phô thŞnh danh sÏ cã thÓ ®æi; 	0;107;212;3	2;95;2084;200																			
31778	0	Qu©n Tö §íi Phong Ch©n QuyÓn (Cao cÊp)	ÊÆÁ¦ÉùÍû-¾Ã¸ºÊ¢Ãû¸ß¼¶ÃØ¼®¶Ò»»-ÍÂŞ¬						3325;20000			Danh väng thÕ lùc ®¹t Cùu phô thŞnh danh sÏ cã thÓ ®æi; 	0;107;213;3	2;95;2084;200																			
31779	0	TrÊn Qu©n Phi Long Th­¬ng Ch©n QuyÓn (Cao cÊp)	ÊÆÁ¦ÉùÍû-¾Ã¸ºÊ¢Ãû¸ß¼¶ÃØ¼®¶Ò»»-ÍÂŞ¬						3325;20000			Danh väng thÕ lùc ®¹t Cùu phô thŞnh danh sÏ cã thÓ ®æi; 	0;107;214;3	2;95;2084;200																			
31780	0	Xuyªn V©n L¹c Hång Ch©n QuyÓn (Cao cÊp)	ÊÆÁ¦ÉùÍû-¾Ã¸ºÊ¢Ãû¸ß¼¶ÃØ¼®¶Ò»»-ÍÂŞ¬						3325;20000			Danh väng thÕ lùc ®¹t Cùu phô thŞnh danh sÏ cã thÓ ®æi; 	0;107;215;3	2;95;2084;200																			
31781	0	HuyÒn Minh Phong Ma Ch©n QuyÓn (Cao cÊp)	ÊÆÁ¦ÉùÍû-¾Ã¸ºÊ¢Ãû¸ß¼¶ÃØ¼®¶Ò»»-ÍÂŞ¬						3325;20000			Danh väng thÕ lùc ®¹t Cùu phô thŞnh danh sÏ cã thÓ ®æi; 	0;107;216;3	2;95;2084;200																			
31782	0	Linh Cæ HuyÒn Tµ Ch©n QuyÓn (Cao cÊp)	ÊÆÁ¦ÉùÍû-¾Ã¸ºÊ¢Ãû¸ß¼¶ÃØ¼®¶Ò»»-ÍÂŞ¬						3325;20000			Danh väng thÕ lùc ®¹t Cùu phô thŞnh danh sÏ cã thÓ ®æi; 	0;107;217;3	2;95;2084;200																			
31783	0	Cöu Thiªn Phong L«i Ch©n QuyÓn (Cao cÊp)	ÊÆÁ¦ÉùÍû-¾Ã¸ºÊ¢Ãû¸ß¼¶ÃØ¼®¶Ò»»-ÍÂŞ¬						3325;20000			Danh väng thÕ lùc ®¹t Cùu phô thŞnh danh sÏ cã thÓ ®æi; 	0;107;218;3	2;95;2084;200																			
31784	0	Hång TrÇn Tóy Méng Ch©n QuyÓn (Cao cÊp)	ÊÆÁ¦ÉùÍû-¾Ã¸ºÊ¢Ãû¸ß¼¶ÃØ¼®¶Ò»»-ÍÂŞ¬						3325;20000			Danh väng thÕ lùc ®¹t Cùu phô thŞnh danh sÏ cã thÓ ®æi; 	0;107;222;3	2;95;2084;200																			
31785	0	Phong Hoa Thiªn DiÖp Ch©n QuyÓn (Cao cÊp)	ÊÆÁ¦ÉùÍû-¾Ã¸ºÊ¢Ãû¸ß¼¶ÃØ¼®¶Ò»»-ÍÂŞ¬						3325;20000			Danh väng thÕ lùc ®¹t Cùu phô thŞnh danh sÏ cã thÓ ®æi; 	0;107;223;3	2;95;2084;200																			
31786	0	Kim Cang B¸t Nh· Ch©n QuyÓn (Cao cÊp)	ÊÆÁ¦ÉùÍû-¾Ã¸ºÊ¢Ãû¸ß¼¶ÃØ¼®¶Ò»»-Î÷ÏÄ						3326;20000			Danh väng thÕ lùc ®¹t Cùu phô thŞnh danh sÏ cã thÓ ®æi; 	0;107;204;3	2;95;2084;200																			
31787	0	TiÒm Long Tóc DiÖt Ch©n QuyÓn (Cao cÊp)	ÊÆÁ¦ÉùÍû-¾Ã¸ºÊ¢Ãû¸ß¼¶ÃØ¼®¶Ò»»-Î÷ÏÄ						3326;20000			Danh väng thÕ lùc ®¹t Cùu phô thŞnh danh sÏ cã thÓ ®æi; 	0;107;205;3	2;95;2084;200																			
31788	0	V« TrÇn Bå §Ò Ch©n QuyÓn (Cao cÊp)	ÊÆÁ¦ÉùÍû-¾Ã¸ºÊ¢Ãû¸ß¼¶ÃØ¼®¶Ò»»-Î÷ÏÄ						3326;20000			Danh väng thÕ lùc ®¹t Cùu phô thŞnh danh sÏ cã thÓ ®æi; 	0;107;206;3	2;95;2084;200																			
31789	0	Thiªn La Liªn Ch©u Ch©n QuyÓn (Cao cÊp)	ÊÆÁ¦ÉùÍû-¾Ã¸ºÊ¢Ãû¸ß¼¶ÃØ¼®¶Ò»»-Î÷ÏÄ						3326;20000			Danh väng thÕ lùc ®¹t Cùu phô thŞnh danh sÏ cã thÓ ®æi; 	0;107;207;3	2;95;2084;200																			
31790	0	Nh­ ı Kim §Ønh Ch©n QuyÓn (Cao cÊp)	ÊÆÁ¦ÉùÍû-¾Ã¸ºÊ¢Ãû¸ß¼¶ÃØ¼®¶Ò»»-Î÷ÏÄ						3326;20000			Danh väng thÕ lùc ®¹t Cùu phô thŞnh danh sÏ cã thÓ ®æi; 	0;107;208;3	2;95;2084;200																			
31791	0	Bİch H¶i TuyÖt ¢m Ch©n QuyÓn (Cao cÊp)	ÊÆÁ¦ÉùÍû-¾Ã¸ºÊ¢Ãû¸ß¼¶ÃØ¼®¶Ò»»-Î÷ÏÄ						3326;20000			Danh väng thÕ lùc ®¹t Cùu phô thŞnh danh sÏ cã thÓ ®æi; 	0;107;209;3	2;95;2084;200																			
31792	0	Hçn §én TrÊn Nh¹c Ch©n QuyÓn (Cao cÊp)	ÊÆÁ¦ÉùÍû-¾Ã¸ºÊ¢Ãû¸ß¼¶ÃØ¼®¶Ò»»-Î÷ÏÄ						3326;20000			Danh väng thÕ lùc ®¹t Cùu phô thŞnh danh sÏ cã thÓ ®æi; 	0;107;210;3	2;95;2084;200																			
31793	0	Quú Thiªn Du Long Ch©n QuyÓn (Cao cÊp)	ÊÆÁ¦ÉùÍû-¾Ã¸ºÊ¢Ãû¸ß¼¶ÃØ¼®¶Ò»»-Î÷ÏÄ						3326;20000			Danh väng thÕ lùc ®¹t Cùu phô thŞnh danh sÏ cã thÓ ®æi; 	0;107;211;3	2;95;2084;200																			
31794	0	HuyÒn ¶nh Mª T«ng Ch©n QuyÓn (Cao cÊp)	ÊÆÁ¦ÉùÍû-¾Ã¸ºÊ¢Ãû¸ß¼¶ÃØ¼®¶Ò»»-Î÷ÏÄ						3326;20000			Danh väng thÕ lùc ®¹t Cùu phô thŞnh danh sÏ cã thÓ ®æi; 	0;107;212;3	2;95;2084;200																			
31795	0	Qu©n Tö §íi Phong Ch©n QuyÓn (Cao cÊp)	ÊÆÁ¦ÉùÍû-¾Ã¸ºÊ¢Ãû¸ß¼¶ÃØ¼®¶Ò»»-Î÷ÏÄ						3326;20000			Danh väng thÕ lùc ®¹t Cùu phô thŞnh danh sÏ cã thÓ ®æi; 	0;107;213;3	2;95;2084;200																			
31796	0	TrÊn Qu©n Phi Long Th­¬ng Ch©n QuyÓn (Cao cÊp)	ÊÆÁ¦ÉùÍû-¾Ã¸ºÊ¢Ãû¸ß¼¶ÃØ¼®¶Ò»»-Î÷ÏÄ						3326;20000			Danh väng thÕ lùc ®¹t Cùu phô thŞnh danh sÏ cã thÓ ®æi; 	0;107;214;3	2;95;2084;200																			
31797	0	Xuyªn V©n L¹c Hång Ch©n QuyÓn (Cao cÊp)	ÊÆÁ¦ÉùÍû-¾Ã¸ºÊ¢Ãû¸ß¼¶ÃØ¼®¶Ò»»-Î÷ÏÄ						3326;20000			Danh väng thÕ lùc ®¹t Cùu phô thŞnh danh sÏ cã thÓ ®æi; 	0;107;215;3	2;95;2084;200																			
31798	0	HuyÒn Minh Phong Ma Ch©n QuyÓn (Cao cÊp)	ÊÆÁ¦ÉùÍû-¾Ã¸ºÊ¢Ãû¸ß¼¶ÃØ¼®¶Ò»»-Î÷ÏÄ						3326;20000			Danh väng thÕ lùc ®¹t Cùu phô thŞnh danh sÏ cã thÓ ®æi; 	0;107;216;3	2;95;2084;200																			
31799	0	Linh Cæ HuyÒn Tµ Ch©n QuyÓn (Cao cÊp)	ÊÆÁ¦ÉùÍû-¾Ã¸ºÊ¢Ãû¸ß¼¶ÃØ¼®¶Ò»»-Î÷ÏÄ						3326;20000			Danh väng thÕ lùc ®¹t Cùu phô thŞnh danh sÏ cã thÓ ®æi; 	0;107;217;3	2;95;2084;200																			
31800	0	Cöu Thiªn Phong L«i Ch©n QuyÓn (Cao cÊp)	ÊÆÁ¦ÉùÍû-¾Ã¸ºÊ¢Ãû¸ß¼¶ÃØ¼®¶Ò»»-Î÷ÏÄ						3326;20000			Danh väng thÕ lùc ®¹t Cùu phô thŞnh danh sÏ cã thÓ ®æi; 	0;107;218;3	2;95;2084;200																			
31801	0	Hång TrÇn Tóy Méng Ch©n QuyÓn (Cao cÊp)	ÊÆÁ¦ÉùÍû-¾Ã¸ºÊ¢Ãû¸ß¼¶ÃØ¼®¶Ò»»-Î÷ÏÄ						3326;20000			Danh väng thÕ lùc ®¹t Cùu phô thŞnh danh sÏ cã thÓ ®æi; 	0;107;222;3	2;95;2084;200																			
31802	0	Phong Hoa Thiªn DiÖp Ch©n QuyÓn (Cao cÊp)	ÊÆÁ¦ÉùÍû-¾Ã¸ºÊ¢Ãû¸ß¼¶ÃØ¼®¶Ò»»-Î÷ÏÄ						3326;20000			Danh väng thÕ lùc ®¹t Cùu phô thŞnh danh sÏ cã thÓ ®æi; 	0;107;223;3	2;95;2084;200																			
31803	0	Kim Cang B¸t Nh· Ch©n QuyÓn (Siªu cÊp)	ÊÆÁ¦ÉùÍû-ÍòÈË¾°Ñö¸ß¼¶ÃØ¼®¶Ò»»-´óÀí						3324;40000			Danh väng thÕ lùc ®¹t V¹n ng­êi ng­ìng mé sÏ cã thÓ ®æi; duy nhÊt	0;107;30001;2	2;95;2084;1000	2;1;30879;1																		
31804	0	TiÒm Long Tóc DiÖt Ch©n QuyÓn (Siªu cÊp)	ÊÆÁ¦ÉùÍû-ÍòÈË¾°Ñö¸ß¼¶ÃØ¼®¶Ò»»-´óÀí						3324;40000			Danh väng thÕ lùc ®¹t V¹n ng­êi ng­ìng mé sÏ cã thÓ ®æi; duy nhÊt	0;107;30002;2	2;95;2084;1000	2;1;30879;1																		
31805	0	V« TrÇn Bå §Ò Ch©n QuyÓn (Siªu cÊp)	ÊÆÁ¦ÉùÍû-ÍòÈË¾°Ñö¸ß¼¶ÃØ¼®¶Ò»»-´óÀí						3324;40000			Danh väng thÕ lùc ®¹t V¹n ng­êi ng­ìng mé sÏ cã thÓ ®æi; duy nhÊt	0;107;30003;2	2;95;2084;1000	2;1;30879;1																		
31806	0	Thiªn La Liªn Ch©u Ch©n QuyÓn (Siªu cÊp)	ÊÆÁ¦ÉùÍû-ÍòÈË¾°Ñö¸ß¼¶ÃØ¼®¶Ò»»-´óÀí						3324;40000			Danh väng thÕ lùc ®¹t V¹n ng­êi ng­ìng mé sÏ cã thÓ ®æi; duy nhÊt	0;107;30004;2	2;95;2084;1000	2;1;30879;1																		
31807	0	Nh­ ı Kim §Ønh Ch©n QuyÓn (Siªu cÊp)	ÊÆÁ¦ÉùÍû-ÍòÈË¾°Ñö¸ß¼¶ÃØ¼®¶Ò»»-´óÀí						3324;40000			Danh väng thÕ lùc ®¹t V¹n ng­êi ng­ìng mé sÏ cã thÓ ®æi; duy nhÊt	0;107;30005;2	2;95;2084;1000	2;1;30879;1																		
31808	0	Bİch H¶i TuyÖt ¢m Ch©n QuyÓn (Siªu cÊp)	ÊÆÁ¦ÉùÍû-ÍòÈË¾°Ñö¸ß¼¶ÃØ¼®¶Ò»»-´óÀí						3324;40000			Danh väng thÕ lùc ®¹t V¹n ng­êi ng­ìng mé sÏ cã thÓ ®æi; duy nhÊt	0;107;30006;2	2;95;2084;1000	2;1;30879;1																		
31809	0	Hçn §én TrÊn Nh¹c Ch©n QuyÓn (Siªu cÊp)	ÊÆÁ¦ÉùÍû-ÍòÈË¾°Ñö¸ß¼¶ÃØ¼®¶Ò»»-´óÀí						3324;40000			Danh väng thÕ lùc ®¹t V¹n ng­êi ng­ìng mé sÏ cã thÓ ®æi; duy nhÊt	0;107;30007;2	2;95;2084;1000	2;1;30879;1																		
31810	0	Quú Thiªn Du Long Ch©n QuyÓn (Siªu cÊp)	ÊÆÁ¦ÉùÍû-ÍòÈË¾°Ñö¸ß¼¶ÃØ¼®¶Ò»»-´óÀí						3324;40000			Danh väng thÕ lùc ®¹t V¹n ng­êi ng­ìng mé sÏ cã thÓ ®æi; duy nhÊt	0;107;30008;2	2;95;2084;1000	2;1;30879;1																		
31811	0	HuyÒn ¶nh Mª T«ng Ch©n QuyÓn (Siªu cÊp)	ÊÆÁ¦ÉùÍû-ÍòÈË¾°Ñö¸ß¼¶ÃØ¼®¶Ò»»-´óÀí						3324;40000			Danh väng thÕ lùc ®¹t V¹n ng­êi ng­ìng mé sÏ cã thÓ ®æi; duy nhÊt	0;107;30009;2	2;95;2084;1000	2;1;30879;1																		
31812	0	Qu©n Tö §íi Phong Ch©n QuyÓn (Siªu cÊp)	ÊÆÁ¦ÉùÍû-ÍòÈË¾°Ñö¸ß¼¶ÃØ¼®¶Ò»»-´óÀí						3324;40000			Danh väng thÕ lùc ®¹t V¹n ng­êi ng­ìng mé sÏ cã thÓ ®æi; duy nhÊt	0;107;30010;2	2;95;2084;1000	2;1;30879;1																		
31813	0	TrÊn Qu©n Phi Long Th­¬ng Ch©n QuyÓn (Siªu cÊp)	ÊÆÁ¦ÉùÍû-ÍòÈË¾°Ñö¸ß¼¶ÃØ¼®¶Ò»»-´óÀí						3324;40000			Danh väng thÕ lùc ®¹t V¹n ng­êi ng­ìng mé sÏ cã thÓ ®æi; duy nhÊt	0;107;30011;2	2;95;2084;1000	2;1;30879;1																		
31814	0	Xuyªn V©n L¹c Hång Ch©n QuyÓn (Siªu cÊp)	ÊÆÁ¦ÉùÍû-ÍòÈË¾°Ñö¸ß¼¶ÃØ¼®¶Ò»»-´óÀí						3324;40000			Danh väng thÕ lùc ®¹t V¹n ng­êi ng­ìng mé sÏ cã thÓ ®æi; duy nhÊt	0;107;30012;2	2;95;2084;1000	2;1;30879;1																		
31815	0	HuyÒn Minh Phong Ma Ch©n QuyÓn (Siªu cÊp)	ÊÆÁ¦ÉùÍû-ÍòÈË¾°Ñö¸ß¼¶ÃØ¼®¶Ò»»-´óÀí						3324;40000			Danh väng thÕ lùc ®¹t V¹n ng­êi ng­ìng mé sÏ cã thÓ ®æi; duy nhÊt	0;107;30013;2	2;95;2084;1000	2;1;30879;1																		
31816	0	Linh Cæ HuyÒn Tµ Ch©n QuyÓn (Siªu cÊp)	ÊÆÁ¦ÉùÍû-ÍòÈË¾°Ñö¸ß¼¶ÃØ¼®¶Ò»»-´óÀí						3324;40000			Danh väng thÕ lùc ®¹t V¹n ng­êi ng­ìng mé sÏ cã thÓ ®æi; duy nhÊt	0;107;30014;2	2;95;2084;1000	2;1;30879;1																		
31817	0	Cöu Thiªn Phong L«i Ch©n QuyÓn (Siªu cÊp)	ÊÆÁ¦ÉùÍû-ÍòÈË¾°Ñö¸ß¼¶ÃØ¼®¶Ò»»-´óÀí						3324;40000			Danh väng thÕ lùc ®¹t V¹n ng­êi ng­ìng mé sÏ cã thÓ ®æi; duy nhÊt	0;107;30015;2	2;95;2084;1000	2;1;30879;1																		
31818	0	Hång TrÇn Tóy Méng Ch©n QuyÓn (Siªu cÊp)	ÊÆÁ¦ÉùÍû-ÍòÈË¾°Ñö¸ß¼¶ÃØ¼®¶Ò»»-´óÀí						3324;40000			Danh väng thÕ lùc ®¹t V¹n ng­êi ng­ìng mé sÏ cã thÓ ®æi; duy nhÊt	0;107;30016;2	2;95;2084;1000	2;1;30879;1																		
31819	0	Phong Hoa Thiªn DiÖp Ch©n QuyÓn (Siªu cÊp)	ÊÆÁ¦ÉùÍû-ÍòÈË¾°Ñö¸ß¼¶ÃØ¼®¶Ò»»-´óÀí						3324;40000			Danh väng thÕ lùc ®¹t V¹n ng­êi ng­ìng mé sÏ cã thÓ ®æi; duy nhÊt	0;107;30017;2	2;95;2084;1000	2;1;30879;1																		
31820	0	Kim Cang B¸t Nh· Ch©n QuyÓn (Siªu cÊp)	ÊÆÁ¦ÉùÍû-ÍòÈË¾°Ñö¸ß¼¶ÃØ¼®¶Ò»»-ÍÂŞ¬						3325;40000			Danh väng thÕ lùc ®¹t V¹n ng­êi ng­ìng mé sÏ cã thÓ ®æi; duy nhÊt	0;107;30001;2	2;95;2084;1000	2;1;30879;1																		
31821	0	TiÒm Long Tóc DiÖt Ch©n QuyÓn (Siªu cÊp)	ÊÆÁ¦ÉùÍû-ÍòÈË¾°Ñö¸ß¼¶ÃØ¼®¶Ò»»-ÍÂŞ¬						3325;40000			Danh väng thÕ lùc ®¹t V¹n ng­êi ng­ìng mé sÏ cã thÓ ®æi; duy nhÊt	0;107;30002;2	2;95;2084;1000	2;1;30879;1																		
31822	0	V« TrÇn Bå §Ò Ch©n QuyÓn (Siªu cÊp)	ÊÆÁ¦ÉùÍû-ÍòÈË¾°Ñö¸ß¼¶ÃØ¼®¶Ò»»-ÍÂŞ¬						3325;40000			Danh väng thÕ lùc ®¹t V¹n ng­êi ng­ìng mé sÏ cã thÓ ®æi; duy nhÊt	0;107;30003;2	2;95;2084;1000	2;1;30879;1																		
31823	0	Thiªn La Liªn Ch©u Ch©n QuyÓn (Siªu cÊp)	ÊÆÁ¦ÉùÍû-ÍòÈË¾°Ñö¸ß¼¶ÃØ¼®¶Ò»»-ÍÂŞ¬						3325;40000			Danh väng thÕ lùc ®¹t V¹n ng­êi ng­ìng mé sÏ cã thÓ ®æi; duy nhÊt	0;107;30004;2	2;95;2084;1000	2;1;30879;1																		
31824	0	Nh­ ı Kim §Ønh Ch©n QuyÓn (Siªu cÊp)	ÊÆÁ¦ÉùÍû-ÍòÈË¾°Ñö¸ß¼¶ÃØ¼®¶Ò»»-ÍÂŞ¬						3325;40000			Danh väng thÕ lùc ®¹t V¹n ng­êi ng­ìng mé sÏ cã thÓ ®æi; duy nhÊt	0;107;30005;2	2;95;2084;1000	2;1;30879;1																		
31825	0	Bİch H¶i TuyÖt ¢m Ch©n QuyÓn (Siªu cÊp)	ÊÆÁ¦ÉùÍû-ÍòÈË¾°Ñö¸ß¼¶ÃØ¼®¶Ò»»-ÍÂŞ¬						3325;40000			Danh väng thÕ lùc ®¹t V¹n ng­êi ng­ìng mé sÏ cã thÓ ®æi; duy nhÊt	0;107;30006;2	2;95;2084;1000	2;1;30879;1																		
31826	0	Hçn §én TrÊn Nh¹c Ch©n QuyÓn (Siªu cÊp)	ÊÆÁ¦ÉùÍû-ÍòÈË¾°Ñö¸ß¼¶ÃØ¼®¶Ò»»-ÍÂŞ¬						3325;40000			Danh väng thÕ lùc ®¹t V¹n ng­êi ng­ìng mé sÏ cã thÓ ®æi; duy nhÊt	0;107;30007;2	2;95;2084;1000	2;1;30879;1																		
31827	0	Quú Thiªn Du Long Ch©n QuyÓn (Siªu cÊp)	ÊÆÁ¦ÉùÍû-ÍòÈË¾°Ñö¸ß¼¶ÃØ¼®¶Ò»»-ÍÂŞ¬						3325;40000			Danh väng thÕ lùc ®¹t V¹n ng­êi ng­ìng mé sÏ cã thÓ ®æi; duy nhÊt	0;107;30008;2	2;95;2084;1000	2;1;30879;1																		
31828	0	HuyÒn ¶nh Mª T«ng Ch©n QuyÓn (Siªu cÊp)	ÊÆÁ¦ÉùÍû-ÍòÈË¾°Ñö¸ß¼¶ÃØ¼®¶Ò»»-ÍÂŞ¬						3325;40000			Danh väng thÕ lùc ®¹t V¹n ng­êi ng­ìng mé sÏ cã thÓ ®æi; duy nhÊt	0;107;30009;2	2;95;2084;1000	2;1;30879;1																		
31829	0	Qu©n Tö §íi Phong Ch©n QuyÓn (Siªu cÊp)	ÊÆÁ¦ÉùÍû-ÍòÈË¾°Ñö¸ß¼¶ÃØ¼®¶Ò»»-ÍÂŞ¬						3325;40000			Danh väng thÕ lùc ®¹t V¹n ng­êi ng­ìng mé sÏ cã thÓ ®æi; duy nhÊt	0;107;30010;2	2;95;2084;1000	2;1;30879;1																		
31830	0	TrÊn Qu©n Phi Long Th­¬ng Ch©n QuyÓn (Siªu cÊp)	ÊÆÁ¦ÉùÍû-ÍòÈË¾°Ñö¸ß¼¶ÃØ¼®¶Ò»»-ÍÂŞ¬						3325;40000			Danh väng thÕ lùc ®¹t V¹n ng­êi ng­ìng mé sÏ cã thÓ ®æi; duy nhÊt	0;107;30011;2	2;95;2084;1000	2;1;30879;1																		
31831	0	Xuyªn V©n L¹c Hång Ch©n QuyÓn (Siªu cÊp)	ÊÆÁ¦ÉùÍû-ÍòÈË¾°Ñö¸ß¼¶ÃØ¼®¶Ò»»-ÍÂŞ¬						3325;40000			Danh väng thÕ lùc ®¹t V¹n ng­êi ng­ìng mé sÏ cã thÓ ®æi; duy nhÊt	0;107;30012;2	2;95;2084;1000	2;1;30879;1																		
31832	0	HuyÒn Minh Phong Ma Ch©n QuyÓn (Siªu cÊp)	ÊÆÁ¦ÉùÍû-ÍòÈË¾°Ñö¸ß¼¶ÃØ¼®¶Ò»»-ÍÂŞ¬						3325;40000			Danh väng thÕ lùc ®¹t V¹n ng­êi ng­ìng mé sÏ cã thÓ ®æi; duy nhÊt	0;107;30013;2	2;95;2084;1000	2;1;30879;1																		
31833	0	Linh Cæ HuyÒn Tµ Ch©n QuyÓn (Siªu cÊp)	ÊÆÁ¦ÉùÍû-ÍòÈË¾°Ñö¸ß¼¶ÃØ¼®¶Ò»»-ÍÂŞ¬						3325;40000			Danh väng thÕ lùc ®¹t V¹n ng­êi ng­ìng mé sÏ cã thÓ ®æi; duy nhÊt	0;107;30014;2	2;95;2084;1000	2;1;30879;1																		
31834	0	Cöu Thiªn Phong L«i Ch©n QuyÓn (Siªu cÊp)	ÊÆÁ¦ÉùÍû-ÍòÈË¾°Ñö¸ß¼¶ÃØ¼®¶Ò»»-ÍÂŞ¬						3325;40000			Danh väng thÕ lùc ®¹t V¹n ng­êi ng­ìng mé sÏ cã thÓ ®æi; duy nhÊt	0;107;30015;2	2;95;2084;1000	2;1;30879;1																		
31835	0	Hång TrÇn Tóy Méng Ch©n QuyÓn (Siªu cÊp)	ÊÆÁ¦ÉùÍû-ÍòÈË¾°Ñö¸ß¼¶ÃØ¼®¶Ò»»-ÍÂŞ¬						3325;40000			Danh väng thÕ lùc ®¹t V¹n ng­êi ng­ìng mé sÏ cã thÓ ®æi; duy nhÊt	0;107;30016;2	2;95;2084;1000	2;1;30879;1																		
31836	0	Phong Hoa Thiªn DiÖp Ch©n QuyÓn (Siªu cÊp)	ÊÆÁ¦ÉùÍû-ÍòÈË¾°Ñö¸ß¼¶ÃØ¼®¶Ò»»-ÍÂŞ¬						3325;40000			Danh väng thÕ lùc ®¹t V¹n ng­êi ng­ìng mé sÏ cã thÓ ®æi; duy nhÊt	0;107;30017;2	2;95;2084;1000	2;1;30879;1																		
31837	0	Kim Cang B¸t Nh· Ch©n QuyÓn (Siªu cÊp)	ÊÆÁ¦ÉùÍû-ÍòÈË¾°Ñö¸ß¼¶ÃØ¼®¶Ò»»-Î÷ÏÄ						3326;40000			Danh väng thÕ lùc ®¹t V¹n ng­êi ng­ìng mé sÏ cã thÓ ®æi; duy nhÊt	0;107;30001;2	2;95;2084;1000	2;1;30879;1																		
